participant_id,maxpay,maxfare_1,maxfare_2,maxfare_3,maxfare_4,maxfare_5,maxfare_7,conf_right,conf_safetech,conf_safe,supportl_dv_1,supportl_dv_2,supportl_dv_3,supportl_dv_4,supportl_dv_5,supportl_dv_6,acc_blame_programmer,acc_blame_company,acc_blame_govt,acc_blame_other,acc_blame_other_text,reg_focus_safety,reg_focus_innovation,reg_focus_other,reg_focus_other_text,company_purchase_rank_1,company_purchase_rank_2,company_purchase_rank_3,company_purchase_rank_4,company_purchase_rank_5,company_purchase_rank_6,company_purchase_rank_7,opinions,future,you_alone,friends_alone,family_alone,stranger_alone,you_pass,friends_pass,family_pass,stranger_pass,benefits_oe,risks_oe,media,drive,taxi,publictransit,bike,attn2,firstmover_1,firstmover_2,firstmover_3,firstmover_4,firstmover_5,firstmover_6r,race,edu,status,Employment.Status,Sex,Country.of.Birth,First.Language,Ethnicity..Simplified.,Current.Country.of.Residence,Student.Status,Nationality
5ded3759d0070b000bcb1374,0,21,6,10,20,14,4,Not confident at all,Somewhat confident,Somewhat confident,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,80,6,9,5,the person who bought it there are very bad times to autononous drive,100,0,0,,NA,NA,NA,NA,NA,NA,NA,The general public,Within 5-10 years,Slightly uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Moderately uncomfortable,safe individual delivery ,multi vehicle pileups,Within the past week,Daily,A few times a year,A few times each month,A few times each month,A few times a year,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,American Indian or Alaska Native,Some college,8th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Male,United States,English,Other,United States,No,United States
5ded9996838b4f45b83bb3f9,35000,35,40,35,20,35,5,Somewhat confident,Somewhat confident,Somewhat confident,Strongly agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,75,25,0,0,,80,20,0,,4,2,1,5,3,7,6,Experts in technology,Within 5-10 years,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,"convenience, freedom, safety","Malfunction, unproven, sharing",Within the past few months,A few times per week,Never,Less than once a year,Once a month,A few times a year,Agree,Strongly agree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,White,Some college,4th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,United States,No,United States
5df0df9894a4fd12df0575af,35000,20,30,20,20,15,10,Very confident,Somewhat confident,Somewhat confident,Somewhat agree,Agree,Disagree,Somewhat disagree,Agree,Agree,0,100,0,0,,57,43,0,,4,5,3,2,1,6,7,Experts in technology,Within 5-10 years,Moderately uncomfortable,Slightly uncomfortable,Extremely uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Slightly uncomfortable,Extremely uncomfortable,Slightly uncomfortable,"Safety, Fun, Daring","Wrecks, Theft, Programming",Within the past few months,A few times per week,Never,Never,Never,A few times a year,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Agree,Strongly agree,White,4 year degree,4th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,,No,United States
5df0fb5254ff23000b741ce3,45000,10,3,9,20,4,1,Not very confident,Not very confident,Not very confident,Disagree,Disagree,Disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,72,17,11,0,,74,26,0,,NA,NA,NA,NA,NA,NA,NA,Experts in technology,Within 5-10 years,Moderately uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,none at all,i dont trust,Within the past few months,Daily,A few times a year,A few times a year,Once a month,A few times a year,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,White,2 year degree,6th Rung,Full-Time,Female,United States,English,White,,No,United States
5df126155adfb8000c14ac27,40000,10,10,10,20,8,5,Very confident,Very confident,Very confident,Agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Agree,30,70,0,0,,80,20,0,,7,2,1,5,6,3,4,Experts in technology,Within the next 5 years,Moderately comfortable,Moderately comfortable,Moderately comfortable,Extremely comfortable,Extremely comfortable,Moderately comfortable,Moderately comfortable,Extremely comfortable,Ease of comfort ,Sometimes bad programming,Within the past month,Never,Once a month,A few times each month,A few times per week,A few times a year,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,White,4 year degree,6th Rung,Unemployed (and job seeking),Female,United States,English,White,United States,Yes,United States
5df1822669a11709f1421d2e,41000,7,7,6,20,6,2,Very confident,Very confident,Very confident,Agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,8,90,1,1,,92,7,1,,1,2,3,5,4,6,7,The government,Within 5-10 years,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,Slightly uncomfortable,accident avoidance capability,unexpected weather conditions,Within the past week,A few times per week,Never,Never,Never,A few times a year,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,White,Professional degree,4th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,United States,No,United States
5df2f2ed4c81b2201c6c782e,0,0,0,20,20,0,0,Not confident at all,Not confident at all,Not confident at all,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Disagree,33,34,33,0,,100,0,0,,NA,NA,NA,NA,NA,NA,NA,The general public,It will never be widespread,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,no skill/eyesight required,safety lawsuits dependency,Within the past month,A few times each month,Never,Less than once a year,Daily,A few times a year,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,White,4 year degree,7th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,,No,United States
5df3fe135cc3802f51320240,40000,10,6,4,20,2,1,Not very confident,Not very confident,Not very confident,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Disagree,Strongly disagree,100,0,0,0,,100,0,0,,7,4,1,2,3,6,5,Experts in ethics and social problems,Within 10-20 years,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Neither comfortable nor uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Neither comfortable nor uncomfortable,"convenience,  safety, costs","freedom, choice, jobs",Within the past few months,A few times per week,Less than once a year,Never,Never,A few times a year,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,White,High school graduate,7th Rung,Part-Time,Female,United States,English,White,,No,United States
5df409a5b199e42ecb755779,0,5,0,4,20,0,0,Not confident at all,Not very confident,Not very confident,Disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,50,0,50,0,,84,13,3,,2,5,1,4,3,6,7,The general public,Within 20-50 years,Moderately uncomfortable,Moderately uncomfortable,Extremely uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Not for me,Not for me,Within the past few years,A few times per week,Never,Never,Never,A few times a year,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,White,Some college,5th Rung,Part-Time,Female,United States,English,White,United States,No,United States
5df434425a34252fff491695,25000,21,0,5,20,5,0,Not confident at all,Not very confident,Not very confident,Strongly disagree,Somewhat disagree,Strongly disagree,Agree,Strongly disagree,Disagree,95,5,0,0,,100,0,0,,3,2,1,5,4,6,7,The government,Within 10-20 years,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,Extremely uncomfortable,"Efficiency, motility, streamlined.","Hacking, glitches, errors.",Within the past few months,Daily,Never,Never,Once a month,A few times a year,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Agree,Disagree,Black or African American,Some college,5th Rung,Part-Time,Female,United States,English,Black,,No,United States
5df43a4d97234b3127d31c54,25000,10,5,5,20,5,2,Not very confident,Very confident,Very confident,Strongly agree,Strongly agree,Strongly agree,Disagree,Neither agree nor disagree,Somewhat agree,0,100,0,0,,80,20,0,,1,5,3,4,2,7,6,Experts in ethics and social problems,Within 5-10 years,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,"fewer accidents, efficiency",ethical dillemas,Within the past week,A few times each month,A few times each month,A few times each month,Daily,A few times a year,Agree,Somewhat agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Black or African American,4 year degree,7th Rung,Unemployed (and job seeking),Female,United States,English,Black,United States,No,United States
5df4565dfeea89323021ef27,25000,12,12,9,20,4,3,Not very confident,Somewhat confident,Somewhat confident,Somewhat agree,Somewhat agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat agree,0,100,0,0,,100,0,0,,1,2,4,5,3,7,6,Experts in technology,Within 5-10 years,Extremely comfortable,Extremely comfortable,Extremely comfortable,Moderately comfortable,Moderately uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Neither comfortable nor uncomfortable,environment; social equity,safety; unemployment; suburban expansion,Within the past week,A few times per week,Less than once a year,Never,Once a month,A few times a year,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,White,4 year degree,7th Rung,"Not in paid work (e.g. homemaker', 'retired or disabled)",Female,United States,English,White,United States,No,United States
5df490aa6e4db6337452be8b,40000,10,6,0,20,0,2,Very confident,Very confident,Very confident,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,10,0,0,90,The owner of the AV,80,20,0,,1,2,3,6,7,5,4,The general public,Within 10-20 years,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Moderately comfortable,Improved safety convenience ,Dangerous ai implementation,Within the past month,Daily,Never,Less than once a year,A few times per week,A few times a year,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,White,Some college,8th Rung,Full-Time,Male,United States,English,White,United States,Yes,United States
5df5bde7da6bad40551d1419,40000,15,20,10,20,20,20,Somewhat confident,Somewhat confident,Somewhat confident,Neither agree nor disagree,Neither agree nor disagree,Disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,50,50,0,0,,100,0,0,,1,3,2,7,4,5,6,The general public,Within 10-20 years,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,less energy consumption,potential life hazard,Within the past year,A few times per week,Never,A few times a year,A few times each month,A few times a year,Neither agree nor disagree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Black or African American,2 year degree,6th Rung,,Male,United States,English,Black,United States,,United States
5df82e8739bcde5dd044f741,40000,6,6,8,20,6,6,Completely confident,Completely confident,Completely confident,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,50,50,0,0,,60,40,0,,1,5,2,3,4,6,7,Experts in technology,Within 5-10 years,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,Extremely comfortable,Controlled Driving Senerios,"Humanity, Nature, Cost",Within the past few months,Never,Never,A few times each month,Daily,A few times a year,Somewhat agree,Strongly agree,Strongly agree,Agree,Somewhat agree,Somewhat agree,White,Some college,8th Rung,Unemployed (and job seeking),Male,United States,English,White,United States,Yes,United States
5df86bbb451be56041c83eb0,30000,20,30,10,20,10,0,Not confident at all,Not very confident,Not very confident,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,50,50,0,0,,100,0,0,,2,4,1,3,5,7,6,The autonomous vehicle companies themselves,Within 10-20 years,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,Neither comfortable nor uncomfortable,"energy saving, time saving, effortless","complacency, expense, safety",Within the past week,Daily,Less than once a year,Never,A few times a year,A few times a year,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,White,4 year degree,5th Rung,Full-Time,Female,United States,English,White,United States,Yes,United States
5dfa5eb61aad70000e138c80,55000,10,6,6,20,6,12,Not very confident,Somewhat confident,Not very confident,Neither agree nor disagree,Disagree,Disagree,Agree,Somewhat disagree,Disagree,40,30,20,10,,95,2,3,,7,4,1,6,3,2,5,The general public,Within 10-20 years,Neither comfortable nor uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Neither comfortable nor uncomfortable,Moderately uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Neither comfortable nor uncomfortable,save on fuel,causes uncontrollable accidents,Within the past month,Daily,Never,Never,Never,A few times a year,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Strongly disagree,Black or African American,Professional degree,5th Rung,Full-Time,Female,Dominica,English,Black,United States,No,United States
5dfd54194b49a1a5f2cb605d,20,10,10,10,20,10,5,Somewhat confident,Not very confident,Not very confident,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,51,49,0,0,,100,0,0,,7,2,1,3,4,5,6,Experts in technology,Within 20-50 years,Moderately uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Slightly uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Moderately uncomfortable,Slightly uncomfortable,programmed safe behavior,programmed error possible,I have never seen anything about autonomous vehicles,Daily,Less than once a year,Never,A few times each month,A few times a year,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,White,High school graduate,6th Rung,Part-Time,Female,United States,English,White,United States,No,United States
